ORIGIN,,,,,,,,,,STATUS,,,,,DESCRIPTION AND CATALOG OF THE RULE,,,,,,MAIN DATA INFORMATION,,,,,,,,,,,TECHNICAL INFORMATION,,,,,,,,,,,,,,,,,,,,"Modificado (cambiado color a amarillo) --> NO TOCAR ARRASTRAR FORMULA
Nueva versión en verde (ajustar MMRule ""0N"")--> (Normativa de repositorios de configuraciones y jobs - 3.2 )",,,,,Extra info C360,,,Revision Final-WIP,,nueva version en verde,,,,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.2-Checking the format of the field (Data type and format),,YES,,El valor del dato cumple con el formato requerido: ALPHANUMERIC(50),The data value complies with the required format: ALPHANUMERIC(50),gf_external_data_company_id,,,,,,t_l9ct_company_metric_year_cntry,,,,,,,,,ALPHANUMERIC(50),N/A,,,,,,,,g_data_source_origin_ex1_type,TRUE,,28ada4dc26,MOD,,16.1.4,L9CT_company-metric-year-cntry_MRField.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.4/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_MRField.conf,,29/05/2025,Modified,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.2-Checking the format of the field (Data type and format),,YES,,El valor del dato cumple con el formato requerido: ALPHANUMERIC(300),The data value complies with the required format: ALPHANUMERIC(300),g_metric_id,,,,,,t_l9ct_company_metric_year_cntry,,,,,,,,,ALPHANUMERIC(300),N/A,,,,,,,,g_data_source_origin_ex1_type,TRUE,,28ada4dced,MOD,,16.1.4,L9CT_company-metric-year-cntry_MRField.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.4/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_MRField.conf,,29/05/2025,Modified,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.1-Checking the null data value (NULL or empty value),,YES,,El campo gf_csa_aggregate_score_id de la tabla t_l9ct_industry_agg_esg_scores debe estar informado,The field gf_csa_aggregate_score_id from the object t_l9ct_industry_agg_esg_scores must be informed,gf_csa_aggregate_score_id,,,,,,t_l9ct_industry_agg_esg_scores,,,,,,,,,N/A,N/A,,,,,,,,N/A,TRUE,,28b1549381,NEW,,16.1.3,L9CT_industry-agg-esg-scores_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-industryaggesgscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-industryaggesgscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.3/hammurabi/confs/master/l9ct/L9CT_industry-agg-esg-scores_MRField.conf,,21/05/2025,Stock,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.2-Checking the format of the field (Data type and format),,YES,,El valor del dato cumple con el formato requerido: ALPHANUMERIC(36),The data value complies with the required format: ALPHANUMERIC(36),gf_csa_aggregate_score_id,,,,,,t_l9ct_industry_agg_esg_scores,,,,,,,,,ALPHANUMERIC(36),N/A,,,,,,,,N/A,TRUE,,28b1549478,NEW,,16.1.3,L9CT_industry-agg-esg-scores_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-industryaggesgscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-industryaggesgscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.3/hammurabi/confs/master/l9ct/L9CT_industry-agg-esg-scores_MRField.conf,,21/05/2025,Stock,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
B727","This field must have one of the values ​​recorded in your catalog: 
B727",g_csa_score_type,,,,,,t_l9ct_industry_agg_esg_scores,,,,,,,,,N/A,B727,,,,,,,,N/A,FALSE,,28b154956b,NEW,,16.1.3,L9CT_industry-agg-esg-scores_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-industryaggesgscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-industryaggesgscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.3/hammurabi/confs/master/l9ct/L9CT_industry-agg-esg-scores_MRField.conf,,21/05/2025,Stock,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
C245","This field must have one of the values ​​recorded in your catalog: 
C245",g_country_id,,,,,,t_l9ct_company_metric_year_cntry,,,,,,,,,N/A,C245,,,,,,,,g_data_source_origin_ex1_type,FALSE,,28ada4ddaf,MOD,,16.1.4,L9CT_company-metric-year-cntry_MRField.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.4/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_MRField.conf,,29/05/2025,Modified,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
E709","This field must have one of the values ​​recorded in your catalog: 
E709",g_data_type,,,,,,t_l9ct_company_metric_year_cntry,,,,,,,,,N/A,E709,,,,,,,,g_data_source_origin_ex1_type,FALSE,,28ada4de86,MOD,,16.1.4,L9CT_company-metric-year-cntry_MRField.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.4/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_MRField.conf,,29/05/2025,Modified,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
E784","This field must have one of the values ​​recorded in your catalog: 
E784",g_data_generation_type,,,,,,t_l9ct_company_metric_year_cntry,,,,,,,,,N/A,E784,,,,,,,,g_data_source_origin_ex1_type,FALSE,,28ada4df4d,MOD,,16.1.4,L9CT_company-metric-year-cntry_MRField.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/16.1.4/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_MRField.conf,,29/05/2025,Modified,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
Local","This field must have one of the values ​​recorded in your catalog: 
Local",gf_personal_type,,,,,,t_kpan_opportunity,,,,,,,,,N/A,Local,,,,,,,,N/A,FALSE,,28aeab0682,NEW,,16.1.2,KPAN_opportunity_MRField.conf,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_5: Columna del catálogo local 
CATALOG_CODE_5: Filtrado del catálogo local
CATALOG_TABLE_5: Nombre de tabla local",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.2/hammurabi/confs/master/kpan/KPAN_opportunity_MRField.conf,,15/05/2025,Stock,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
D056","This field must have one of the values ​​recorded in your catalog: 
D056",g_data_source_origin_type,,,,,,t_kpan_opportunity,,,,,,,,,N/A,D056,,,,,,,,N/A,FALSE,,28aeab077d,NEW,,16.1.2,KPAN_opportunity_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.2/hammurabi/confs/master/kpan/KPAN_opportunity_MRField.conf,,15/05/2025,Stock,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
CD07","This field must have one of the values ​​recorded in your catalog: 
CD07",g_entific_id,,,,,,t_kpan_opportunity,,,,,,,,,N/A,CD07,,,,,,,,N/A,FALSE,,28aeab0859,NEW,,16.1.2,KPAN_opportunity_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.2/hammurabi/confs/master/kpan/KPAN_opportunity_MRField.conf,,15/05/2025,Stock,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
C071","This field must have one of the values ​​recorded in your catalog: 
C071",g_channel_id,,,,,,t_kpan_opportunity,,,,,,,,,N/A,C071,,,,,,,,N/A,FALSE,,28aeab0934,NEW,,16.1.2,KPAN_opportunity_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.2/hammurabi/confs/master/kpan/KPAN_opportunity_MRField.conf,,15/05/2025,Stock,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.5-Checking the value of the data in the catalog (Value against catalog),,NO,,"Este campo debe tener alguno de los valores censados en su catálogo: 
C897","This field must have one of the values ​​recorded in your catalog: 
C897",g_cust_seg_supra_chn_type,,,,,,t_kpan_opportunity,,,,,,,,,N/A,C897,,,,,,,,N/A,FALSE,,28aeab0a42,NEW,,16.1.2,KPAN_opportunity_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-opportunitymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.2/hammurabi/confs/master/kpan/KPAN_opportunity_MRField.conf,,15/05/2025,Stock,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,3Q25,,4.2-Duplication of records for the same data (Duplicates),,YES,,"El campo clave formado por 
gf_cutoff_date
g_data_source_origin_ex1_type
gf_external_data_company_id
g_metric_id
gf_year_number
g_country_id
es único y no existen duplicados en la tabla","The Table does not contain duplicates in its Primary Key formed by 
gf_cutoff_date
g_data_source_origin_ex1_type
gf_external_data_company_id
g_metric_id
gf_year_number
g_country_id","gf_cutoff_date
g_data_source_origin_ex1_type
gf_external_data_company_id
g_metric_id
gf_year_number
g_country_id",,,,,,t_l9ct_company_metric_year_cntry,,,,,,,,,N/A,N/A,,,,,,,,g_data_source_origin_ex1_type,TRUE,,28ada4e43c,MOD,,17.0.0,L9CT_company-metric-year-cntry_MRField.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmrfield-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/17.0.0/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_MRField.conf,,03/07/2025,Modified,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,4Q25,,4.3-Reconciliation of the same data between different tables / repositories at the same moment of time (accounting reconciliation / referential integrity),,NO,,Todo gf_external_data_company_id de la tabla t_l9ct_company_metric_year_cntry tiene que estar en la tabla t_l9ct_esg_ext_data_companies,Every gf_external_data_company_id from the t_l9ct_company_metric_year_cntry table has to be in the t_l9ct_esg_ext_data_companies table,gf_external_data_company_id,,,,,,t_l9ct_company_metric_year_cntry,,,t_l9ct_esg_ext_data_companies,gf_external_data_company_id,,,,,N/A,N/A,,,,,,,,g_data_source_origin_ex1_type,TRUE,,28ada4e4f9,MOD,,18.3.0,L9CT_company-metric-year-cntry_L9CT_esg-ext-data-companies_MMRule.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmmrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmmrule-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/18.3.0/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_L9CT_esg-ext-data-companies_MMRule.conf,,08/10/2025,Modified,
Holding,,,,,,,,,N/A,FINISHED,DELIVERED,,4Q25,,5.2-Comparison between different values ​​of data related to each other (data in different objects): Logical comparison between two fields or expresions between different objects,,NO,,Todo gf_data_source_origin_type de la tabla t_l9ct_company_metric_year_cntry tiene que estar en la tabla t_l9ct_esg_ext_data_companiesy campo gf_information_source_id,All gf_data_source_origin_type from table t_l9ct_company_metric_year_cntry has to be in table t_l9ct_esg_ext_data_companies and field gf_information_source_id,gf_data_source_origin_type,,,,,,t_l9ct_company_metric_year_cntry,,,t_l9ct_esg_ext_data_companies,gf_information_source_id,,,,,N/A,N/A,,,,,,,,g_data_source_origin_ex1_type,TRUE,,28ada4e5c2,MOD,,18.3.0,L9CT_company-metric-year-cntry_L9CT_esg-ext-data-companies_MMRule.conf,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (g_data_source_origin_ex1_type)",,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-companymetricyearcnmmrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-companymetricyearcnmmrule-01.json?at=refs%2Ftags%2Fv18.4.1",L9CT,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9ct/blob/18.3.0/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_L9CT_esg-ext-data-companies_MMRule.conf,,08/10/2025,Modified,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.4-Checking the data value within the expected range (value within a range),,NO,,El valor del campo tiene que ser mayor o igual que 0,The field value must be greater than or equal to 0,gf_total_drive_km_number,,,,,,t_knfa_vehicles_center,,,,,,,,,N/A,N/A,,,,,,,,N/A,FALSE,,28ada4ce2e,NEW,,16.1.4,KNFA_vehicles-center_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KNFA_APP-ID-25589_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/knfa-gl-hmm-qlt-vehiclescentermrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KNFA_APP-ID-25589_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/knfa-gl-hmm-qlt-vehiclescentermrfield-01.json?at=refs%2Ftags%2Fv18.3.3",KNFA,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-knfa/blob/16.1.4/hammurabi/confs/master/knfa/KNFA_vehicles-center_MRField.conf,,29/05/2025,New Flow,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.4-Checking the data value within the expected range (value within a range),,NO,,El valor del campo tiene que ser mayor o igual que 0,The field value must be greater than or equal to 0,gf_max_solarpanels_number,,,,,,t_kpan_home_partner_oppy,,,,,,,,,N/A,N/A,,,,,,,,N/A,FALSE,,28ada5d9b5,NEW,,16.1.4,KPAN_home-partner-oppy_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-homepartneroppymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-homepartneroppymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.4/hammurabi/confs/master/kpan/KPAN_home-partner-oppy_MRField.conf,,29/05/2025,New Flow,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.4-Checking the data value within the expected range (value within a range),,NO,,El valor del campo tiene que ser mayor o igual que 0,The field value must be greater than or equal to 0,gf_optimum_solarpanels_number,,,,,,t_kpan_home_partner_oppy,,,,,,,,,N/A,N/A,,,,,,,,N/A,FALSE,,28ada5dd07,NEW,,16.1.4,KPAN_home-partner-oppy_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-homepartneroppymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-homepartneroppymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.4/hammurabi/confs/master/kpan/KPAN_home-partner-oppy_MRField.conf,,29/05/2025,New Flow,
Local,,,,,,,,,N/A,FINISHED,DELIVERED,,2Q25,,3.4-Checking the data value within the expected range (value within a range),,NO,,El valor del campo tiene que ser mayor o igual que 0,The field value must be greater than or equal to 0,gf_roof_surface_number,,,,,,t_kpan_home_partner_oppy,,,,,,,,,N/A,N/A,,,,,,,,N/A,FALSE,,28ada5e06b,NEW,,16.1.4,KPAN_home-partner-oppy_MRField.conf,CUTOFF_DATE: Date of the data,,,"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kpan-gl-hmm-qlt-homepartneroppymrfield-01.json?at=refs%2Ftags%2Fv18.4.0
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KPAN_APP-ID-385678_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kpan-gl-hmm-qlt-homepartneroppymrfield-01.json?at=refs%2Ftags%2Fv18.4.0",KPAN,,,,,https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-kpan/blob/16.1.4/hammurabi/confs/master/kpan/KPAN_home-partner-oppy_MRField.conf,,29/05/2025,New Flow,
